asvLen	totReads	numSamps
ASV.1	172	99884	2
ASV.2	328	77617	2
ASV.3	328	62867	1
ASV.4	328	39390	1
ASV.5	328	32916	1
ASV.6	26	30368	8
ASV.7	328	13545	1
ASV.8	328	12456	1
ASV.9	328	7781	1
ASV.10	325	6237	1
ASV.11	328	5892	1
ASV.12	227	5449	3
ASV.13	328	4986	1
ASV.14	328	3803	1
ASV.15	328	2759	1
ASV.16	328	2141	1
ASV.17	328	2053	1
ASV.18	328	1948	1
ASV.19	328	1739	1
ASV.20	151	1560	1
ASV.21	295	1507	2
ASV.22	328	1456	1
ASV.23	168	1438	1
ASV.24	328	1368	1
ASV.25	238	1326	2
ASV.26	328	1322	1
ASV.28	329	1254	1
ASV.29	328	1125	1
ASV.31	328	994	1
ASV.33	121	919	1
ASV.34	328	822	1
ASV.36	325	748	1
ASV.37	364	737	1
ASV.38	328	647	1
ASV.39	27	606	7
ASV.40	328	543	1
ASV.42	22	513	4
ASV.43	150	503	1
ASV.44	328	484	1
ASV.45	328	472	1
ASV.46	328	451	1
ASV.47	328	416	1
ASV.48	181	397	2
ASV.49	138	397	1
ASV.50	328	396	1
ASV.51	121	390	1
ASV.52	84	387	1
ASV.53	328	386	1
ASV.54	328	386	1
ASV.55	43	381	5
ASV.56	328	374	1
ASV.57	328	372	1
ASV.58	70	370	2
ASV.59	44	369	6
ASV.60	20	362	7
ASV.61	328	358	1
ASV.64	115	340	2
ASV.65	328	339	1
ASV.67	328	328	1
ASV.69	328	288	1
ASV.70	148	287	1
ASV.71	54	274	1
ASV.72	328	267	1
ASV.73	224	266	1
ASV.74	135	259	1
ASV.75	328	258	1
ASV.77	328	252	1
ASV.78	328	240	1
ASV.79	58	236	1
ASV.82	328	231	1
ASV.83	328	227	1
ASV.84	328	226	1
ASV.85	328	225	1
ASV.86	33	212	6
ASV.88	328	211	1
ASV.89	156	211	4
ASV.92	328	206	1
ASV.93	328	205	1
ASV.94	59	205	1
ASV.95	328	202	1
ASV.96	21	198	7
ASV.98	328	193	1
ASV.99	161	185	1
ASV.100	328	180	1
ASV.101	328	179	1
ASV.104	328	168	1
ASV.105	325	164	1
ASV.107	196	161	2
ASV.108	20	158	5
ASV.109	106	155	1
ASV.110	328	149	1
ASV.112	36	146	6
ASV.113	74	146	1
ASV.114	328	145	1
ASV.115	169	144	1
ASV.117	328	135	1
ASV.119	208	132	1
ASV.120	74	129	2
ASV.121	121	129	1
ASV.122	156	126	2
ASV.123	199	126	1
ASV.125	70	124	3
ASV.126	23	123	5
ASV.127	53	123	4
ASV.129	176	120	1
ASV.132	325	109	1
ASV.133	328	104	1
ASV.134	325	103	1
ASV.135	225	99	1
ASV.136	328	98	1
ASV.137	328	97	1
ASV.139	133	95	1
ASV.140	56	94	1
ASV.141	328	93	1
ASV.142	156	93	1
ASV.143	138	93	1
ASV.144	168	92	1
ASV.145	92	91	4
ASV.146	101	90	1
ASV.147	74	90	1
ASV.148	77	90	3
ASV.149	54	88	3
ASV.150	186	87	1
ASV.151	239	86	1
ASV.152	126	85	1
ASV.153	156	85	1
ASV.155	142	83	1
ASV.156	48	83	5
ASV.157	328	82	1
ASV.162	56	78	4
ASV.163	328	77	1
ASV.165	41	77	2
ASV.166	328	75	1
ASV.167	137	75	1
ASV.169	223	72	1
ASV.171	125	71	2
ASV.172	100	71	1
ASV.173	173	71	1
ASV.174	181	70	1
ASV.175	43	69	3
ASV.177	156	67	1
ASV.178	33	67	3
ASV.180	159	66	2
ASV.182	207	66	1
ASV.183	115	65	1
ASV.184	328	64	1
ASV.185	45	64	3
ASV.186	328	64	1
ASV.187	70	64	1
ASV.188	328	63	1
ASV.189	132	63	2
ASV.190	71	63	1
ASV.191	328	63	1
ASV.192	37	62	4
ASV.194	181	62	1
ASV.195	328	61	1
ASV.196	38	61	4
ASV.197	328	60	1
ASV.198	328	60	1
ASV.199	131	60	2
ASV.200	227	60	1
ASV.201	179	59	1
ASV.202	174	59	1
ASV.203	54	58	3
ASV.204	42	58	4
ASV.207	42	57	1
ASV.209	59	56	2
ASV.211	62	55	3
ASV.213	77	55	1
ASV.214	178	54	1
ASV.215	60	54	1
ASV.216	93	54	2
ASV.217	44	53	1
ASV.218	74	52	2
ASV.220	106	51	1
ASV.222	48	49	1
ASV.223	268	49	1
ASV.224	58	49	3
ASV.225	61	49	3
ASV.228	40	48	3
ASV.229	70	48	1
ASV.230	212	48	1
ASV.232	249	47	1
ASV.233	328	46	1
ASV.234	48	45	2
ASV.235	80	45	2
ASV.236	44	44	4
ASV.237	122	44	1
ASV.238	41	44	4
ASV.239	67	44	3
ASV.240	75	44	1
ASV.241	156	44	1
ASV.242	328	43	1
ASV.243	110	43	1
ASV.244	160	43	1
ASV.245	232	43	1
ASV.246	57	43	1
ASV.247	45	43	1
ASV.248	55	42	1
ASV.249	158	42	1
ASV.250	106	42	1
ASV.251	49	42	3
ASV.252	88	42	2
ASV.254	328	41	1
ASV.255	328	41	1
ASV.256	54	41	1
ASV.260	54	40	3
ASV.261	70	40	2
ASV.262	130	40	2
ASV.263	156	40	1
ASV.264	176	39	1
ASV.265	128	39	4
ASV.266	100	39	1
ASV.267	124	39	1
ASV.268	76	39	3
ASV.270	35	39	1
ASV.272	74	39	1
ASV.273	110	39	1
ASV.274	105	39	1
ASV.277	90	38	1
ASV.278	37	38	1
ASV.279	157	38	1
ASV.282	190	37	1
ASV.284	94	37	2
ASV.285	73	37	1
ASV.286	97	37	1
ASV.287	49	36	2
ASV.288	58	36	1
ASV.290	42	36	1
ASV.292	52	36	2
ASV.293	68	35	3
ASV.294	196	35	1
ASV.295	328	35	1
ASV.297	85	34	1
ASV.298	44	34	2
ASV.299	77	34	1
ASV.302	145	34	1
ASV.303	105	34	1
ASV.304	166	34	1
ASV.306	328	33	1
ASV.308	71	33	1
ASV.309	74	33	1
ASV.310	57	33	3
ASV.311	100	33	1
ASV.312	152	33	1
ASV.313	181	33	1
ASV.314	59	33	1
ASV.315	72	32	1
ASV.316	70	32	1
ASV.317	58	32	1
ASV.319	52	31	2
ASV.320	152	31	1
ASV.321	49	30	4
ASV.324	161	30	1
ASV.325	77	30	1
ASV.326	182	30	1
ASV.327	328	29	1
ASV.329	49	29	2
ASV.330	46	29	2
ASV.331	107	29	2
ASV.332	119	29	1
ASV.333	46	28	2
ASV.335	40	28	1
ASV.336	58	28	1
ASV.338	52	28	2
ASV.339	131	28	1
ASV.340	328	27	1
ASV.342	328	27	1
ASV.343	60	27	1
ASV.345	90	27	1
ASV.346	148	27	1
ASV.347	173	27	1
ASV.349	77	27	1
ASV.350	241	27	1
ASV.351	60	27	1
ASV.352	90	27	1
ASV.353	158	27	1
ASV.354	125	27	1
ASV.355	328	26	1
ASV.357	328	26	1
ASV.359	69	26	1
ASV.360	107	26	1
ASV.362	33	26	1
ASV.363	37	26	4
ASV.364	116	26	1
ASV.365	282	26	1
ASV.366	32	26	2
ASV.367	132	26	2
ASV.369	81	25	1
ASV.370	47	25	1
ASV.371	47	25	1
ASV.372	87	25	1
ASV.373	74	25	1
ASV.374	186	25	1
ASV.375	76	25	1
ASV.376	66	25	2
ASV.377	120	25	1
ASV.379	61	25	1
ASV.380	46	25	2
ASV.381	45	25	1
ASV.383	155	25	1
ASV.384	73	25	1
ASV.386	328	24	1
ASV.387	184	24	1
ASV.389	40	24	2
ASV.390	54	24	2
ASV.392	103	24	1
ASV.393	108	24	1
ASV.394	61	24	2
ASV.395	66	24	1
ASV.397	32	24	2
ASV.398	100	24	1
ASV.399	328	23	1
ASV.400	41	23	1
ASV.402	37	23	3
ASV.403	47	23	1
ASV.404	135	23	1
ASV.405	127	23	1
ASV.406	78	23	2
ASV.407	35	23	2
ASV.408	87	23	1
ASV.409	152	23	1
ASV.410	34	23	1
ASV.412	328	22	1
ASV.416	60	22	1
ASV.417	110	22	1
ASV.418	43	22	1
ASV.419	60	22	1
ASV.420	62	22	1
ASV.425	61	21	1
ASV.428	58	21	2
ASV.429	35	21	1
ASV.431	156	21	1
ASV.434	35	21	1
ASV.435	100	21	1
ASV.437	96	21	1
ASV.438	111	21	1
ASV.440	33	21	1
ASV.442	57	20	1
ASV.444	48	20	3
ASV.445	127	20	1
ASV.448	96	20	2
ASV.449	156	20	1
ASV.450	39	20	2
ASV.452	45	20	1
ASV.454	328	19	1
ASV.457	73	19	1
ASV.458	133	19	1
ASV.459	36	19	1
ASV.461	44	19	2
ASV.463	47	19	2
ASV.464	207	19	1
ASV.465	34	19	1
ASV.466	181	19	1
ASV.469	79	19	1
ASV.471	152	19	1
ASV.472	102	19	1
ASV.473	71	19	1
ASV.474	71	19	1
ASV.477	146	19	1
ASV.478	135	19	1
ASV.482	55	18	3
ASV.483	73	18	1
ASV.484	76	18	1
ASV.486	51	18	2
ASV.487	198	18	1
ASV.489	182	18	1
ASV.490	62	18	1
ASV.491	70	18	2
ASV.493	35	18	1
ASV.495	170	18	1
ASV.496	35	18	2
ASV.498	39	18	3
ASV.500	68	18	1
ASV.501	64	18	1
ASV.502	84	18	1
ASV.503	79	18	1
ASV.507	156	17	1
ASV.508	91	17	1
ASV.509	228	17	1
ASV.511	50	17	1
ASV.512	295	17	1
ASV.513	94	17	1
ASV.517	84	17	2
ASV.518	37	17	3
ASV.520	56	17	1
ASV.521	93	17	1
ASV.522	120	17	1
ASV.523	63	17	2
ASV.524	58	17	2
ASV.525	47	17	1
ASV.526	35	17	1
ASV.527	52	17	1
ASV.528	47	17	1
ASV.529	147	17	1
ASV.530	69	17	1
ASV.534	149	16	1
ASV.537	59	16	1
ASV.538	78	16	1
ASV.539	74	16	1
ASV.540	207	16	1
ASV.541	54	16	1
ASV.542	63	16	1
ASV.543	45	16	1
ASV.544	42	16	1
ASV.546	39	16	3
ASV.547	79	16	1
ASV.548	47	16	1
ASV.550	40	16	1
ASV.551	75	16	1
ASV.555	74	16	1
ASV.556	49	16	1
ASV.557	42	16	1
ASV.558	156	16	1
ASV.559	63	16	1
ASV.560	84	16	1
ASV.561	73	16	1
ASV.562	133	15	1
ASV.566	159	15	1
ASV.567	42	15	1
ASV.568	56	15	1
ASV.570	89	15	1
ASV.572	145	15	1
ASV.573	42	15	2
ASV.574	40	15	1
ASV.576	39	15	2
ASV.577	53	15	1
ASV.581	61	15	1
ASV.582	39	15	1
ASV.583	66	15	1
ASV.584	64	15	1
ASV.585	55	15	1
ASV.586	37	15	1
ASV.587	52	15	1
ASV.588	43	15	2
ASV.589	48	15	3
ASV.590	64	15	2
ASV.592	53	15	3
ASV.594	37	15	2
ASV.595	40	15	1
ASV.596	40	15	2
ASV.597	76	15	1
ASV.598	48	15	1
ASV.599	77	15	1
ASV.600	117	15	1
ASV.601	46	15	1
ASV.603	36	14	1
ASV.605	82	14	1
ASV.607	73	14	1
ASV.608	56	14	1
ASV.609	49	14	2
ASV.610	67	14	2
ASV.612	39	14	1
ASV.613	73	14	1
ASV.614	121	14	1
ASV.616	47	14	1
ASV.617	109	14	1
ASV.618	221	14	1
ASV.619	81	14	1
ASV.620	81	14	1
ASV.621	70	14	1
ASV.622	45	14	1
ASV.623	106	14	1
ASV.625	40	14	1
ASV.626	38	14	1
ASV.627	60	14	2
ASV.628	65	14	2
ASV.630	112	14	1
ASV.631	46	14	1
ASV.632	92	14	1
ASV.633	74	14	1
ASV.634	62	14	1
ASV.637	132	14	1
ASV.638	63	14	1
ASV.639	45	14	1
ASV.640	44	14	1
ASV.642	35	14	1
ASV.644	328	13	1
ASV.645	73	13	1
ASV.647	49	13	1
ASV.649	41	13	1
ASV.651	117	13	1
ASV.652	54	13	1
ASV.654	108	13	1
ASV.655	41	13	1
ASV.657	96	13	1
ASV.658	131	13	1
ASV.659	43	13	2
ASV.660	41	13	1
ASV.662	36	13	1
ASV.665	80	13	1
ASV.666	55	13	1
ASV.667	43	13	1
ASV.668	37	13	1
ASV.670	78	13	1
ASV.674	81	13	2
ASV.676	44	13	2
ASV.677	87	13	1
ASV.679	108	13	1
ASV.680	87	13	1
ASV.681	89	13	1
ASV.682	89	13	1
ASV.684	118	13	1
ASV.685	81	13	1
ASV.687	64	13	1
ASV.688	178	13	1
ASV.689	328	12	1
ASV.690	328	12	1
ASV.693	334	12	1
ASV.695	81	12	1
ASV.696	40	12	1
ASV.697	65	12	1
ASV.698	43	12	1
ASV.699	74	12	1
ASV.700	56	12	1
ASV.701	144	12	1
ASV.702	181	12	1
ASV.703	36	12	1
ASV.704	81	12	1
ASV.705	55	12	1
ASV.706	51	12	1
ASV.707	122	12	1
ASV.708	46	12	1
ASV.709	109	12	1
ASV.711	62	12	1
ASV.712	123	12	1
ASV.714	43	12	1
ASV.715	69	12	1
ASV.716	66	12	1
ASV.717	57	12	1
ASV.718	59	12	1
ASV.719	59	12	2
ASV.720	39	12	2
ASV.721	51	12	1
ASV.722	191	12	1
ASV.724	45	12	1
ASV.725	49	12	1
ASV.726	60	12	1
ASV.727	60	12	1
ASV.728	118	12	1
ASV.729	42	12	1
ASV.730	135	12	1
ASV.731	79	12	1
ASV.732	44	12	1
ASV.734	113	12	1
ASV.735	114	12	1
ASV.736	91	12	1
ASV.737	40	12	1
ASV.740	328	11	1
ASV.742	54	11	1
ASV.743	108	11	1
ASV.744	44	11	1
ASV.745	72	11	1
ASV.746	50	11	1
ASV.748	73	11	1
ASV.750	97	11	1
ASV.751	81	11	1
ASV.755	133	11	1
ASV.756	76	11	1
ASV.757	56	11	1
ASV.758	34	11	2
ASV.759	165	11	1
ASV.760	44	11	1
ASV.761	60	11	1
ASV.765	96	11	1
ASV.767	163	11	1
ASV.769	76	11	1
ASV.770	47	11	1
ASV.774	142	11	1
ASV.775	44	11	1
ASV.776	36	11	1
ASV.780	44	11	1
ASV.781	45	11	1
ASV.786	84	11	1
ASV.787	161	11	1
ASV.789	56	11	1
ASV.790	40	11	1
ASV.791	141	11	1
ASV.796	40	11	1
ASV.797	63	11	1
ASV.798	174	11	1
ASV.800	97	11	1
ASV.801	328	10	1
ASV.806	45	10	1
ASV.808	39	10	1
ASV.810	155	10	1
ASV.811	106	10	1
ASV.812	61	10	1
ASV.813	61	10	1
ASV.814	38	10	1
ASV.815	46	10	1
ASV.816	59	10	1
ASV.817	135	10	1
ASV.818	61	10	1
ASV.819	58	10	2
ASV.822	82	10	1
ASV.824	80	10	1
ASV.825	44	10	1
ASV.826	111	10	1
ASV.828	79	10	2
ASV.832	144	10	1
ASV.834	61	10	1
ASV.837	50	10	1
ASV.838	44	10	2
ASV.840	72	10	1
ASV.841	59	10	1
ASV.842	90	10	1
ASV.843	96	10	1
ASV.844	71	10	1
ASV.847	121	10	1
ASV.848	52	10	1
ASV.849	144	10	1
ASV.850	70	10	1
ASV.851	96	10	1
ASV.852	64	10	1
ASV.854	63	10	1
ASV.860	41	10	1
ASV.861	52	10	1
ASV.868	328	9	1
ASV.872	72	9	1
ASV.873	40	9	1
ASV.874	44	9	1
ASV.875	68	9	1
ASV.876	133	9	1
ASV.877	73	9	1
ASV.878	167	9	1
ASV.879	91	9	1
ASV.881	49	9	1
ASV.882	61	9	1
ASV.883	70	9	1
ASV.884	109	9	1
ASV.885	80	9	1
ASV.886	46	9	1
ASV.888	37	9	1
ASV.889	58	9	1
ASV.890	91	9	1
ASV.892	37	9	2
ASV.896	156	9	1
ASV.897	43	9	1
ASV.899	43	9	1
ASV.901	111	9	1
ASV.902	103	9	1
ASV.903	51	9	1
ASV.906	56	9	1
ASV.908	54	9	1
ASV.909	46	9	1
ASV.911	41	9	1
ASV.913	107	9	1
ASV.915	85	9	1
ASV.916	99	9	1
ASV.917	57	9	1
ASV.918	62	9	1
ASV.919	39	9	1
ASV.921	57	9	1
ASV.923	328	8	1
ASV.928	115	8	1
ASV.930	100	8	1
ASV.934	51	8	1
ASV.935	52	8	1
ASV.936	48	8	1
ASV.939	55	8	1
ASV.940	58	8	1
ASV.944	49	8	1
ASV.945	87	8	1
ASV.946	43	8	1
ASV.947	48	8	1
ASV.948	41	8	1
ASV.949	165	8	1
ASV.950	70	8	1
ASV.951	173	8	1
ASV.952	57	8	1
ASV.954	35	8	1
ASV.958	64	8	1
ASV.959	41	8	2
ASV.960	42	8	2
ASV.961	57	8	2
ASV.962	72	8	2
ASV.965	53	8	1
ASV.969	49	8	1
ASV.970	76	8	1
ASV.971	55	8	2
ASV.973	50	8	1
ASV.974	89	8	1
ASV.975	39	8	1
ASV.976	40	8	1
ASV.978	56	8	1
ASV.979	37	8	1
ASV.980	70	8	1
ASV.982	37	8	1
ASV.983	51	8	1
ASV.984	42	8	1
ASV.989	42	8	1
ASV.992	46	8	1
ASV.993	41	8	1
ASV.994	45	8	1
ASV.996	99	8	1
ASV.999	49	8	1
ASV.1000	104	8	1
ASV.1001	116	8	1
ASV.1002	64	8	1
ASV.1005	328	7	1
ASV.1006	121	7	1
ASV.1009	334	7	1
ASV.1016	61	7	1
ASV.1017	52	7	1
ASV.1018	39	7	1
ASV.1019	36	7	2
ASV.1020	101	7	1
ASV.1021	76	7	1
ASV.1022	68	7	1
ASV.1023	47	7	1
ASV.1024	45	7	1
ASV.1025	56	7	1
ASV.1027	91	7	1
ASV.1029	77	7	1
ASV.1030	40	7	1
ASV.1031	100	7	1
ASV.1032	149	7	1
ASV.1033	68	7	1
ASV.1034	40	7	1
ASV.1035	102	7	1
ASV.1036	51	7	1
ASV.1045	82	7	1
ASV.1047	93	7	1
ASV.1049	78	7	1
ASV.1051	44	7	1
ASV.1052	55	7	1
ASV.1055	51	7	1
ASV.1059	74	7	1
ASV.1060	60	7	1
ASV.1061	37	7	1
ASV.1062	61	7	1
ASV.1068	51	7	1
ASV.1069	52	7	1
ASV.1073	182	7	1
ASV.1074	46	7	1
ASV.1076	54	7	1
ASV.1077	96	7	1
ASV.1080	91	7	1
ASV.1083	71	7	1
ASV.1084	104	7	1
ASV.1085	109	7	1
ASV.1086	46	7	1
ASV.1088	81	7	1
ASV.1089	54	7	1
ASV.1090	43	7	1
ASV.1091	44	7	1
ASV.1092	40	7	1
ASV.1095	328	6	1
ASV.1096	328	6	1
ASV.1101	181	6	1
ASV.1102	187	6	1
ASV.1106	55	6	1
ASV.1107	62	6	1
ASV.1109	89	6	1
ASV.1110	59	6	1
ASV.1111	133	6	1
ASV.1114	157	6	1
ASV.1117	38	6	1
ASV.1119	41	6	1
ASV.1121	52	6	1
ASV.1122	75	6	1
ASV.1123	91	6	1
ASV.1125	74	6	1
ASV.1130	71	6	1
ASV.1133	66	6	1
ASV.1135	106	6	1
ASV.1136	64	6	1
ASV.1141	75	6	1
ASV.1143	50	6	1
ASV.1146	57	6	2
ASV.1148	98	6	1
ASV.1149	38	6	1
ASV.1150	51	6	1
ASV.1152	58	6	1
ASV.1155	41	6	1
ASV.1156	64	6	1
ASV.1157	46	6	1
ASV.1159	103	6	1
ASV.1160	47	6	1
ASV.1161	51	6	1
ASV.1163	47	6	1
ASV.1164	43	6	1
ASV.1165	64	6	1
ASV.1166	47	6	1
ASV.1167	61	6	1
ASV.1169	70	6	1
ASV.1172	61	6	1
ASV.1173	46	6	1
ASV.1174	101	6	1
ASV.1177	43	6	1
ASV.1181	72	6	1
ASV.1182	72	6	1
ASV.1183	74	6	1
ASV.1188	77	6	1
ASV.1189	75	6	1
ASV.1190	109	6	1
ASV.1192	94	5	1
ASV.1193	328	5	1
ASV.1199	68	5	1
ASV.1201	62	5	1
ASV.1202	52	5	1
ASV.1204	85	5	1
ASV.1206	93	5	1
ASV.1207	66	5	1
ASV.1208	43	5	1
ASV.1212	119	5	1
ASV.1214	64	5	1
ASV.1215	70	5	1
ASV.1217	88	5	1
ASV.1218	52	5	1
ASV.1220	63	5	1
ASV.1221	113	5	1
ASV.1222	128	5	1
ASV.1223	73	5	1
ASV.1224	121	5	1
ASV.1228	64	5	1
ASV.1229	79	5	1
ASV.1232	133	5	1
ASV.1233	41	5	1
ASV.1234	67	5	1
ASV.1235	52	5	1
ASV.1236	41	5	1
ASV.1238	90	5	1
ASV.1239	99	5	1
ASV.1242	54	5	1
ASV.1243	44	5	1
ASV.1249	60	5	1
ASV.1250	41	5	1
ASV.1253	60	5	1
ASV.1255	58	5	1
ASV.1258	63	5	1
ASV.1259	55	5	1
ASV.1262	37	5	1
ASV.1263	61	5	1
ASV.1265	117	5	1
ASV.1269	71	5	1
ASV.1272	51	5	1
ASV.1273	69	5	1
ASV.1274	150	5	1
ASV.1275	49	5	1
ASV.1277	53	5	1
ASV.1278	42	5	1
ASV.1281	110	5	1
ASV.1282	37	5	1
ASV.1284	41	5	1
ASV.1285	68	5	1
ASV.1290	328	4	1
ASV.1292	328	4	1
ASV.1293	328	4	1
ASV.1294	328	4	1
ASV.1300	328	4	1
ASV.1302	328	4	1
ASV.1303	328	4	1
ASV.1304	328	4	1
ASV.1305	122	4	1
ASV.1307	64	4	1
ASV.1309	42	4	1
ASV.1312	51	4	1
ASV.1314	56	4	1
ASV.1315	47	4	1
ASV.1317	133	4	1
ASV.1318	46	4	1
ASV.1321	85	4	1
ASV.1322	87	4	1
ASV.1324	52	4	1
ASV.1325	147	4	1
ASV.1326	158	4	1
ASV.1327	105	4	1
ASV.1329	147	4	1
ASV.1331	78	4	1
ASV.1332	79	4	1
ASV.1333	98	4	1
ASV.1334	65	4	1
ASV.1335	51	4	1
ASV.1337	164	4	1
ASV.1338	56	4	1
ASV.1339	39	4	1
ASV.1340	52	4	1
ASV.1341	65	4	1
ASV.1342	47	4	1
ASV.1344	48	4	1
ASV.1346	51	4	1
ASV.1348	78	4	1
ASV.1349	56	4	1
ASV.1350	39	4	1
ASV.1352	81	4	1
ASV.1353	100	4	1
ASV.1355	41	4	1
ASV.1356	49	4	1
ASV.1357	43	4	1
ASV.1358	40	4	1
ASV.1360	95	4	1
ASV.1365	40	4	1
ASV.1366	120	4	1
ASV.1367	41	4	1
ASV.1368	125	4	1
ASV.1371	76	4	1
ASV.1373	70	4	1
ASV.1374	114	4	1
ASV.1375	90	4	1
ASV.1376	65	4	1
ASV.1377	47	4	1
ASV.1380	43	4	1
ASV.1382	56	4	1
ASV.1383	50	4	1
ASV.1384	43	4	1
ASV.1385	73	4	1
ASV.1388	57	4	1
ASV.1389	69	4	1
ASV.1390	46	4	1
ASV.1392	53	4	1
ASV.1393	61	4	1
ASV.1394	44	4	1
ASV.1396	74	4	1
ASV.1397	66	4	1
ASV.1399	118	4	1
ASV.1400	47	4	1
ASV.1403	47	4	1
ASV.1404	42	4	1
ASV.1406	42	4	1
ASV.1407	133	4	1
ASV.1408	50	4	1
ASV.1410	63	4	1
ASV.1411	122	4	1
ASV.1415	96	4	1
ASV.1416	57	4	1
ASV.1417	50	4	1
ASV.1420	46	4	1
ASV.1421	84	4	1
ASV.1425	54	4	1
ASV.1428	328	3	1
ASV.1429	328	3	1
ASV.1430	187	3	1
ASV.1431	328	3	1
ASV.1433	328	3	1
ASV.1435	328	3	1
ASV.1440	328	3	1
ASV.1441	328	3	1
ASV.1443	328	3	1
ASV.1446	328	3	1
ASV.1447	72	3	1
ASV.1448	43	3	1
ASV.1453	131	3	1
ASV.1454	85	3	1
ASV.1456	48	3	1
ASV.1457	92	3	1
ASV.1458	111	3	1
ASV.1459	43	3	1
ASV.1460	68	3	1
ASV.1461	90	3	1
ASV.1462	79	3	1
ASV.1463	131	3	1
ASV.1465	57	3	1
ASV.1472	73	3	1
ASV.1474	73	3	1
ASV.1475	115	3	1
ASV.1477	54	3	1
ASV.1478	43	3	1
ASV.1479	54	3	1
ASV.1482	67	3	1
ASV.1483	55	3	1
ASV.1484	40	3	1
ASV.1487	53	3	1
ASV.1488	54	3	1
ASV.1489	51	3	1
ASV.1490	115	3	1
ASV.1494	51	3	1
ASV.1500	45	3	1
ASV.1501	100	3	1
ASV.1502	49	3	1
ASV.1504	60	3	1
ASV.1508	90	3	1
ASV.1509	100	3	1
ASV.1510	88	3	1
ASV.1512	72	3	1
ASV.1513	48	3	1
ASV.1515	81	3	1
ASV.1517	52	3	1
ASV.1522	52	3	1
ASV.1525	52	3	1
ASV.1528	43	3	1
ASV.1530	49	3	1
ASV.1532	72	3	1
ASV.1533	45	3	1
ASV.1536	68	3	1
ASV.1540	49	3	1
ASV.1544	40	3	1
ASV.1545	39	3	1
ASV.1547	49	3	1
ASV.1548	97	3	1
ASV.1550	42	3	1
ASV.1558	328	2	1
ASV.1559	328	2	1
ASV.1564	328	2	1
ASV.1565	328	2	1
ASV.1566	328	2	1
ASV.1567	102	2	1
ASV.1575	322	2	1
ASV.1585	328	2	1
ASV.1586	295	2	1
ASV.1589	319	2	1
ASV.1596	175	2	1
ASV.1597	70	2	1
ASV.1598	43	2	1
ASV.1599	69	2	1
ASV.1600	103	2	1
ASV.1601	106	2	1
ASV.1602	65	2	1
ASV.1603	61	2	1
ASV.1605	72	2	1
ASV.1606	95	2	1
ASV.1607	131	2	1
ASV.1608	123	2	1
ASV.1610	54	2	1
ASV.1613	90	2	1
ASV.1614	64	2	1
ASV.1620	62	2	1
ASV.1630	57	2	1
ASV.1632	64	2	1
ASV.1633	38	2	1
ASV.1636	51	2	1
ASV.1637	45	2	1
ASV.1639	43	2	1
ASV.1640	42	2	1
ASV.1642	107	2	1
ASV.1643	48	2	1
ASV.1645	99	2	1
ASV.1646	49	2	1
ASV.1650	51	2	1
ASV.1657	58	2	1
ASV.1658	39	2	1
ASV.1660	52	2	1
ASV.1664	39	2	1
ASV.1665	70	2	1
ASV.1668	74	2	1
ASV.1669	48	2	1
ASV.1670	328	1	1
ASV.1671	328	1	1
ASV.1672	328	1	1
ASV.1675	329	1	1
ASV.1678	328	1	1
ASV.1681	328	1	1
ASV.1682	334	1	1
ASV.1683	328	1	1
ASV.1685	328	1	1
ASV.1686	328	1	1
ASV.1687	328	1	1
ASV.1691	171	1	1
ASV.1692	133	1	1
ASV.1712	328	1	1
ASV.1716	334	1	1
ASV.1720	325	1	1
ASV.1722	322	1	1
ASV.1725	322	1	1
ASV.1727	204	1	1
